DEPARTAMENTO,MUNICIPIO,AÑO,Centros_5G_predicho,Antenas_5G_Predicho
CASANARE,VILLANUEVA,2028,19,2
CASANARE,YOPAL,2028,51,6
CAUCA,ALMAGUER,2028,23,3
CAUCA,BALBOA,2028,23,3
CAUCA,BUENOS AIRES,2028,31,4
CAUCA,CAJIBÍO,2028,50,6
CAUCA,CALDONO,2028,33,4
CAUCA,CALOTO,2028,29,4
CAUCA,CORINTO,2028,20,2
CAUCA,GUACHENÉ,2028,7,1
CAUCA,GUAPI,2028,12,2
CAUCA,INZÁ,2028,15,2
CAUCA,JAMBALÓ,2028,12,2
CAUCA,LA SIERRA,2028,11,1
CAUCA,LA VEGA,2028,21,3
CAUCA,LÓPEZ,2028,15,2
CAUCA,MERCADERES,2028,19,2
CAUCA,MIRANDA,2028,15,2
CAUCA,PADILLA,2028,15,2
CAUCA,PAEZ,2028,27,3
CAUCA,PATÍA,2028,31,4
CAUCA,PIAMONTE,2028,31,4
CAUCA,PIENDAMÓ - TUNÍA,2028,27,3
CAUCA,POPAYÁN,2028,37,5
CAUCA,PUERTO TEJADA,2028,15,2
CAUCA,PURACÉ,2028,22,3
CAUCA,ROSAS,2028,15,2
CAUCA,SAN SEBASTIÁN,2028,19,2
CAUCA,SANTANDER DE QUILICHAO,2028,33,4
CAUCA,SILVIA,2028,27,3
CAUCA,SOTARÁ PAISPAMBA,2028,11,1
CAUCA,TIMBIQUÍ,2028,18,2
CAUCA,TIMBÍO,2028,15,2
CAUCA,TORIBIO,2028,19,2
CAUCA,TOTORÓ,2028,22,3
CAUCA,VILLA RICA,2028,19,2
CESAR,AGUACHICA,2028,50,6
CESAR,AGUSTÍN CODAZZI,2028,27,3
CESAR,ASTREA,2028,35,4
CESAR,BECERRIL,2028,23,3
CESAR,BOSCONIA,2028,15,2
CESAR,CHIMICHAGUA,2028,89,11
CESAR,CHIRIGUANÁ,2028,42,5
CESAR,CURUMANÍ,2028,62,8
CESAR,EL COPEY,2028,27,3
CESAR,EL PASO,2028,46,6
CESAR,GAMARRA,2028,33,4
CESAR,GONZÁLEZ,2028,15,2
CESAR,LA GLORIA,2028,41,5
CESAR,LA JAGUA DE IBIRICO,2028,31,4
CESAR,LA PAZ,2028,22,3
CESAR,MANAURE,2028,27,3
CESAR,PAILITAS,2028,31,4
CESAR,PELAYA,2028,22,3
CESAR,PUEBLO BELLO,2028,23,3
CESAR,RÍO DE ORO,2028,15,2
CESAR,SAN ALBERTO,2028,33,4
CESAR,SAN DIEGO,2028,35,4
CESAR,SAN MARTÍN,2028,41,5
CESAR,TAMALAMEQUE,2028,61,8
CESAR,VALLEDUPAR,2028,114,14
CHOCÓ,ACANDÍ,2028,27,3
CHOCÓ,ALTO BAUDÓ,2028,23,3
CHOCÓ,ATRATO,2028,19,2
CHOCÓ,BAGADÓ,2028,23,3
CHOCÓ,BAHÍA SOLANO,2028,31,4
CHOCÓ,BAJO BAUDÓ,2028,31,4
CHOCÓ,BOJAYA,2028,11,1
CHOCÓ,CARMEN DEL DARIÉN,2028,19,2
CHOCÓ,CONDOTO,2028,19,2
CHOCÓ,CÉRTEGUI,2028,23,3
CHOCÓ,EL CANTÓN DEL SAN PABLO,2028,19,2
CHOCÓ,EL CARMEN DE ATRATO,2028,11,1
CHOCÓ,EL LITORAL DEL SAN JUAN,2028,40,5
CHOCÓ,ISTMINA,2028,19,2
CHOCÓ,JURADÓ,2028,19,2
CHOCÓ,LLORÓ,2028,19,2
CHOCÓ,MEDIO ATRATO,2028,15,2
CHOCÓ,MEDIO BAUDÓ,2028,42,5
CHOCÓ,MEDIO SAN JUAN,2028,29,4
CHOCÓ,NUQUÍ,2028,49,6
CHOCÓ,NÓVITA,2028,25,3
CHOCÓ,QUIBDÓ,2028,46,6
CHOCÓ,RÍO IRÓ,2028,14,2
CHOCÓ,RÍO QUITO,2028,23,3
CHOCÓ,SAN JOSÉ DEL PALMAR,2028,15,2
CHOCÓ,SIPÍ,2028,27,3
CHOCÓ,TADÓ,2028,20,2
CHOCÓ,UNGUÍA,2028,42,5
CHOCÓ,UNIÓN PANAMERICANA,2028,15,2
CUNDINAMARCA,AGUA DE DIOS,2028,15,2
CUNDINAMARCA,ALBÁN,2028,19,2
CUNDINAMARCA,ANAPOIMA,2028,35,4
CUNDINAMARCA,ANOLAIMA,2028,23,3
CUNDINAMARCA,APULO,2028,15,2
CUNDINAMARCA,ARBELÁEZ,2028,19,2
CUNDINAMARCA,BELTRÁN,2028,25,3
CUNDINAMARCA,BITUIMA,2028,15,2
CUNDINAMARCA,BOJACÁ,2028,19,2
CUNDINAMARCA,CABRERA,2028,11,1
CUNDINAMARCA,CACHIPAY,2028,27,3
CUNDINAMARCA,CAJICÁ,2028,167,21
CUNDINAMARCA,CAPARRAPÍ,2028,29,4
CUNDINAMARCA,CAQUEZA,2028,15,2
CUNDINAMARCA,CARMEN DE CARUPA,2028,11,1
CUNDINAMARCA,CHAGUANÍ,2028,11,1
CUNDINAMARCA,CHIPAQUE,2028,23,3
CUNDINAMARCA,CHOACHÍ,2028,23,3
CUNDINAMARCA,CHOCONTÁ,2028,19,2
CUNDINAMARCA,CHÍA,2028,120,15
CUNDINAMARCA,COGUA,2028,89,11
CUNDINAMARCA,COTA,2028,15,2
CUNDINAMARCA,CUCUNUBÁ,2028,19,2
CUNDINAMARCA,EL COLEGIO,2028,35,4
CUNDINAMARCA,EL ROSAL,2028,38,5
CUNDINAMARCA,FACATATIVÁ,2028,120,15
CUNDINAMARCA,FOMEQUE,2028,23,3
CUNDINAMARCA,FOSCA,2028,19,2
CUNDINAMARCA,FUNZA,2028,42,5
CUNDINAMARCA,FUSAGASUGÁ,2028,62,8
CUNDINAMARCA,FÚQUENE,2028,23,3
CUNDINAMARCA,GACHALA,2028,15,2
CUNDINAMARCA,GACHANCIPÁ,2028,23,3
CUNDINAMARCA,GACHETÁ,2028,15,2
CUNDINAMARCA,GAMA,2028,11,1
CUNDINAMARCA,GIRARDOT,2028,27,3
CUNDINAMARCA,GUACHETÁ,2028,15,2
CUNDINAMARCA,GUADUAS,2028,42,5
CUNDINAMARCA,GUASCA,2028,27,3
CUNDINAMARCA,GUATAQUÍ,2028,19,2
CUNDINAMARCA,GUATAVITA,2028,19,2
CUNDINAMARCA,GUAYABAL DE SIQUIMA,2028,11,1
CUNDINAMARCA,GUAYABETAL,2028,35,4
CUNDINAMARCA,GUTIÉRREZ,2028,11,1
CUNDINAMARCA,JERUSALÉN,2028,3,0
CUNDINAMARCA,JUNÍN,2028,27,3
CUNDINAMARCA,LA CALERA,2028,77,10
CUNDINAMARCA,LA MESA,2028,27,3
CUNDINAMARCA,LA PALMA,2028,15,2
CUNDINAMARCA,LA PEÑA,2028,11,1
CUNDINAMARCA,LENGUAZAQUE,2028,18,2
CUNDINAMARCA,MACHETA,2028,14,2
CUNDINAMARCA,MADRID,2028,50,6
CUNDINAMARCA,MANTA,2028,7,1
CUNDINAMARCA,MEDINA,2028,35,4
CUNDINAMARCA,MOSQUERA,2028,24,3
CUNDINAMARCA,NEMOCÓN,2028,38,5
CUNDINAMARCA,NILO,2028,35,4
CUNDINAMARCA,NIMAIMA,2028,19,2
CUNDINAMARCA,NOCAIMA,2028,19,2
CUNDINAMARCA,PACHO,2028,15,2
CUNDINAMARCA,PAIME,2028,23,3
CUNDINAMARCA,PANDI,2028,11,1
CUNDINAMARCA,PARATEBUENO,2028,35,4
CUNDINAMARCA,PASCA,2028,19,2
CUNDINAMARCA,PUERTO SALGAR,2028,31,4
CUNDINAMARCA,PULÍ,2028,19,2
CUNDINAMARCA,QUEBRADANEGRA,2028,23,3
CUNDINAMARCA,QUETAME,2028,25,3
CUNDINAMARCA,QUIPILE,2028,31,4
CUNDINAMARCA,RICAURTE,2028,35,4
CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,2028,62,8
CUNDINAMARCA,SAN FRANCISCO,2028,19,2
CUNDINAMARCA,SAN JUAN DE RÍO SECO,2028,29,4
CUNDINAMARCA,SASAIMA,2028,27,3
CUNDINAMARCA,SESQUILÉ,2028,27,3
CUNDINAMARCA,SIBATÉ,2028,70,9
CUNDINAMARCA,SILVANIA,2028,35,4
CUNDINAMARCA,SIMIJACA,2028,27,3
CUNDINAMARCA,SOACHA,2028,31,4
CUNDINAMARCA,SOPÓ,2028,46,6
CUNDINAMARCA,SUBACHOQUE,2028,50,6
CUNDINAMARCA,SUESCA,2028,27,3
CUNDINAMARCA,SUPATÁ,2028,15,2
CUNDINAMARCA,SUSA,2028,15,2
CUNDINAMARCA,SUTATAUSA,2028,27,3
CUNDINAMARCA,TABIO,2028,62,8
CUNDINAMARCA,TAUSA,2028,27,3
CUNDINAMARCA,TENA,2028,23,3
CUNDINAMARCA,TENJO,2028,77,10
CUNDINAMARCA,TIBACUY,2028,23,3
CUNDINAMARCA,TIBIRITA,2028,11,1
CUNDINAMARCA,TOCAIMA,2028,38,5
CUNDINAMARCA,TOCANCIPÁ,2028,152,19
CUNDINAMARCA,TOPAIPÍ,2028,22,3
CUNDINAMARCA,UBALÁ,2028,27,3
CUNDINAMARCA,UBAQUE,2028,15,2
CUNDINAMARCA,UNE,2028,23,3
CUNDINAMARCA,VERGARA,2028,31,4
CUNDINAMARCA,VIANÍ,2028,15,2
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,2028,44,6
CUNDINAMARCA,VILLAGÓMEZ,2028,11,1
CUNDINAMARCA,VILLAPINZÓN,2028,19,2
CUNDINAMARCA,VILLETA,2028,23,3
CUNDINAMARCA,VIOTÁ,2028,31,4
CUNDINAMARCA,YACOPÍ,2028,50,6
CUNDINAMARCA,ZIPACÓN,2028,33,4
CUNDINAMARCA,ZIPAQUIRÁ,2028,191,24
CUNDINAMARCA,ÚTICA,2028,15,2
CÓRDOBA,AYAPEL,2028,36,4
CÓRDOBA,CANALETE,2028,38,5
CÓRDOBA,CERETÉ,2028,93,12
CÓRDOBA,CHIMÁ,2028,36,4
CÓRDOBA,CHINÚ,2028,101,13
CÓRDOBA,CIÉNAGA DE ORO,2028,66,8
CÓRDOBA,COTORRA,2028,38,5
CÓRDOBA,LA APARTADA,2028,15,2
CÓRDOBA,LORICA,2028,133,17
CÓRDOBA,LOS CÓRDOBAS,2028,46,6
CÓRDOBA,MOMIL,2028,28,4
CÓRDOBA,MONTELÍBANO,2028,53,7
CÓRDOBA,MONTERÍA,2028,249,31
CÓRDOBA,MOÑITOS,2028,37,5
CÓRDOBA,PLANETA RICA,2028,102,13
CÓRDOBA,PUEBLO NUEVO,2028,87,11
CÓRDOBA,PUERTO ESCONDIDO,2028,42,5
CÓRDOBA,PUERTO LIBERTADOR,2028,66,8
CÓRDOBA,PURÍSIMA,2028,25,3
CÓRDOBA,SAHAGÚN,2028,152,19
CÓRDOBA,SAN ANDRÉS DE SOTAVENTO,2028,70,9
CÓRDOBA,SAN ANTERO,2028,109,14
CÓRDOBA,SAN BERNARDO DEL VIENTO,2028,70,9
CÓRDOBA,SAN CARLOS,2028,37,5
CÓRDOBA,SAN JOSÉ DE URÉ,2028,35,4
CÓRDOBA,SAN PELAYO,2028,70,9
CÓRDOBA,TIERRALTA,2028,100,12
CÓRDOBA,TUCHÍN,2028,87,11
CÓRDOBA,VALENCIA,2028,51,6
GUAINÍA,BARRANCOMINAS,2028,7,1
GUAINÍA,INÍRIDA,2028,38,5
GUAINÍA,LA GUADALUPE,2028,3,0
GUAINÍA,MORICHAL,2028,3,0
GUAINÍA,PANA PANA,2028,3,0
GUAVIARE,EL RETORNO,2028,35,4
GUAVIARE,SAN JOSÉ DEL GUAVIARE,2028,77,10
HUILA,ACEVEDO,2028,16,2
HUILA,AGRADO,2028,15,2
HUILA,AIPE,2028,22,3
HUILA,ALGECIRAS,2028,19,2
HUILA,ALTAMIRA,2028,15,2
HUILA,BARAYA,2028,19,2
HUILA,CAMPOALEGRE,2028,19,2
HUILA,COLOMBIA,2028,14,2
HUILA,ELÍAS,2028,11,1
HUILA,GARZÓN,2028,33,4
HUILA,GIGANTE,2028,35,4
HUILA,HOBO,2028,15,2
HUILA,IQUIRA,2028,15,2
HUILA,ISNOS,2028,11,1
HUILA,LA ARGENTINA,2028,7,1
HUILA,LA PLATA,2028,15,2
HUILA,NEIVA,2028,45,6
HUILA,NÁTAGA,2028,11,1
HUILA,OPORAPA,2028,15,2
HUILA,PAICOL,2028,11,1
HUILA,PALERMO,2028,35,4
HUILA,PITAL,2028,15,2
HUILA,PITALITO,2028,27,3
HUILA,RIVERA,2028,29,4
HUILA,SALADOBLANCO,2028,24,3
HUILA,SAN AGUSTÍN,2028,15,2
HUILA,SANTA MARÍA,2028,15,2
HUILA,SUAZA,2028,19,2
HUILA,TARQUI,2028,23,3
HUILA,TELLO,2028,23,3
HUILA,TERUEL,2028,15,2
HUILA,TESALIA,2028,7,1
HUILA,TIMANÁ,2028,22,3
HUILA,VILLAVIEJA,2028,19,2
HUILA,YAGUARÁ,2028,11,1
LA GUAJIRA,BARRANCAS,2028,42,5
LA GUAJIRA,DIBULLA,2028,46,6
LA GUAJIRA,DISTRACCIÓN,2028,38,5
LA GUAJIRA,EL MOLINO,2028,15,2
LA GUAJIRA,FONSECA,2028,42,5
LA GUAJIRA,HATONUEVO,2028,38,5
LA GUAJIRA,LA JAGUA DEL PILAR,2028,14,2
LA GUAJIRA,MAICAO,2028,62,8
LA GUAJIRA,RIOHACHA,2028,126,16
LA GUAJIRA,SAN JUAN DEL CESAR,2028,76,10
LA GUAJIRA,URIBIA,2028,57,7
LA GUAJIRA,URUMITA,2028,15,2
MAGDALENA,ALGARROBO,2028,27,3
MAGDALENA,ARACATACA,2028,31,4
MAGDALENA,ARIGUANÍ,2028,31,4
MAGDALENA,CERRO SAN ANTONIO,2028,19,2
MAGDALENA,CHIVOLO,2028,27,3
MAGDALENA,CIÉNAGA,2028,31,4
MAGDALENA,CONCORDIA,2028,23,3
MAGDALENA,EL BANCO,2028,58,7
MAGDALENA,EL PIÑON,2028,42,5
MAGDALENA,EL RETÉN,2028,35,4
MAGDALENA,FUNDACIÓN,2028,33,4
MAGDALENA,NUEVA GRANADA,2028,38,5
MAGDALENA,PEDRAZA,2028,18,2
MAGDALENA,PIJIÑO DEL CARMEN,2028,22,3
MAGDALENA,PIVIJAY,2028,35,4
MAGDALENA,PLATO,2028,31,4
MAGDALENA,PUEBLOVIEJO,2028,46,6
MAGDALENA,REMOLINO,2028,23,3
MAGDALENA,SABANAS DE SAN ANGEL,2028,24,3
MAGDALENA,SAN SEBASTIÁN DE BUENAVISTA,2028,31,4
MAGDALENA,SAN ZENÓN,2028,19,2
MAGDALENA,SANTA ANA,2028,15,2
MAGDALENA,SANTA BÁRBARA DE PINTO,2028,23,3
MAGDALENA,SANTA MARTA,2028,110,14
MAGDALENA,SITIONUEVO,2028,27,3
MAGDALENA,TENERIFE,2028,24,3
MAGDALENA,ZAPAYÁN,2028,31,4
MAGDALENA,ZONA BANANERA,2028,80,10
META,ACACÍAS,2028,49,6
META,BARRANCA DE UPÍA,2028,15,2
META,CABUYARO,2028,15,2
META,CASTILLA LA NUEVA,2028,22,3
META,CUMARAL,2028,38,5
META,EL CALVARIO,2028,15,2
META,EL CASTILLO,2028,23,3
META,EL DORADO,2028,12,2
META,FUENTE DE ORO,2028,31,4
META,GRANADA,2028,32,4
META,GUAMAL,2028,42,5
META,LA MACARENA,2028,35,4
META,LEJANÍAS,2028,27,3
META,MAPIRIPÁN,2028,7,1
META,MESETAS,2028,27,3
META,PUERTO CONCORDIA,2028,15,2
META,PUERTO GAITÁN,2028,15,2
META,PUERTO LLERAS,2028,15,2
META,PUERTO LÓPEZ,2028,45,6
META,SAN CARLOS DE GUAROA,2028,23,3
META,SAN JUAN DE ARAMA,2028,35,4
META,SAN JUANITO,2028,15,2
META,SAN LUIS DE CUBARRAL,2028,15,2
META,URIBE,2028,19,2
META,VILLAVICENCIO,2028,109,14
META,VISTAHERMOSA,2028,50,6
NARIÑO,ALDANA,2028,7,1
NARIÑO,ANCUYA,2028,15,2
NARIÑO,ARBOLEDA,2028,7,1
NARIÑO,BARBACOAS,2028,25,3
NARIÑO,BELÉN,2028,15,2
NARIÑO,BUESACO,2028,23,3
NARIÑO,CHACHAGÜÍ,2028,19,2
NARIÑO,COLÓN,2028,12,2
NARIÑO,CONSACÁ,2028,15,2
NARIÑO,CONTADERO,2028,11,1
NARIÑO,CUASPUD CARLOSAMA,2028,7,1
NARIÑO,CUMBAL,2028,19,2
NARIÑO,CUMBITARA,2028,11,1
NARIÑO,EL CHARCO,2028,7,1
NARIÑO,EL PEÑOL,2028,7,1
NARIÑO,EL ROSARIO,2028,11,1
NARIÑO,EL TABLÓN DE GÓMEZ,2028,10,1
NARIÑO,EL TAMBO,2028,37,5
NARIÑO,FRANCISCO PIZARRO,2028,11,1
NARIÑO,FUNES,2028,15,2
NARIÑO,GUACHUCAL,2028,15,2
NARIÑO,GUAITARILLA,2028,15,2
NARIÑO,GUALMATÁN,2028,11,1
NARIÑO,ILES,2028,11,1
NARIÑO,IMUÉS,2028,15,2
NARIÑO,IPIALES,2028,41,5
NARIÑO,LA CRUZ,2028,11,1
NARIÑO,LA FLORIDA,2028,19,2
NARIÑO,LA LLANADA,2028,7,1
NARIÑO,LA TOLA,2028,15,2
NARIÑO,LA UNIÓN,2028,29,4
NARIÑO,LEIVA,2028,15,2
NARIÑO,LINARES,2028,11,1
NARIÑO,LOS ANDES,2028,11,1
NARIÑO,MAGÜI,2028,11,1
NARIÑO,MALLAMA,2028,7,1
NARIÑO,OLAYA HERRERA,2028,15,2
NARIÑO,OSPINA,2028,11,1
NARIÑO,PASTO,2028,126,16
NARIÑO,POLICARPA,2028,15,2
NARIÑO,POTOSÍ,2028,11,1
NARIÑO,PROVIDENCIA,2028,31,4
NARIÑO,PUERRES,2028,15,2
NARIÑO,PUPIALES,2028,19,2
NARIÑO,ROBERTO PAYÁN,2028,3,0
NARIÑO,SAMANIEGO,2028,11,1
NARIÑO,SAN BERNARDO,2028,15,2
NARIÑO,SAN LORENZO,2028,12,2
NARIÑO,SAN PABLO,2028,22,3
NARIÑO,SAN PEDRO DE CARTAGO,2028,11,1
NARIÑO,SANDONÁ,2028,15,2
NARIÑO,SANTA BÁRBARA,2028,20,2
NARIÑO,SANTACRUZ,2028,3,0
NARIÑO,SAPUYES,2028,19,2
NARIÑO,TAMINANGO,2028,19,2
NARIÑO,TANGUA,2028,15,2
NARIÑO,TUMACO - SAN ANDRES DE TUMACO,2028,100,12
NARIÑO,TÚQUERRES,2028,19,2
NARIÑO,YACUANQUER,2028,11,1
NORTE DE SANTANDER,ABREGO,2028,15,2
NORTE DE SANTANDER,ARBOLEDAS,2028,19,2
NORTE DE SANTANDER,BOCHALEMA,2028,31,4
NORTE DE SANTANDER,BUCARASICA,2028,19,2
NORTE DE SANTANDER,CACHIRÁ,2028,23,3
NORTE DE SANTANDER,CHINÁCOTA,2028,35,4
NORTE DE SANTANDER,CHITAGÁ,2028,18,2
NORTE DE SANTANDER,CONVENCIÓN,2028,15,2
NORTE DE SANTANDER,CUCUTILLA,2028,15,2
NORTE DE SANTANDER,CÁCOTA,2028,11,1
NORTE DE SANTANDER,DURANIA,2028,27,3
NORTE DE SANTANDER,EL CARMEN,2028,19,2
NORTE DE SANTANDER,EL TARRA,2028,15,2
NORTE DE SANTANDER,EL ZULIA,2028,54,7
NORTE DE SANTANDER,GRAMALOTE,2028,23,3
NORTE DE SANTANDER,HACARÍ,2028,11,1
NORTE DE SANTANDER,HERRÁN,2028,7,1
NORTE DE SANTANDER,LA ESPERANZA,2028,33,4
NORTE DE SANTANDER,LA PLAYA,2028,11,1
NORTE DE SANTANDER,LABATECA,2028,11,1
NORTE DE SANTANDER,LOS PATIOS,2028,62,8
NORTE DE SANTANDER,LOURDES,2028,11,1
NORTE DE SANTANDER,MUTISCUA,2028,23,3
NORTE DE SANTANDER,OCAÑA,2028,54,7
NORTE DE SANTANDER,PAMPLONA,2028,15,2
NORTE DE SANTANDER,PAMPLONITA,2028,23,3
NORTE DE SANTANDER,PUERTO SANTANDER,2028,19,2
NORTE DE SANTANDER,RAGONVALIA,2028,15,2
NORTE DE SANTANDER,SALAZAR,2028,31,4
NORTE DE SANTANDER,SAN CALIXTO,2028,27,3
NORTE DE SANTANDER,SAN CAYETANO,2028,27,3
NORTE DE SANTANDER,SAN JOSÉ DE CÚCUTA,2028,175,22
NORTE DE SANTANDER,SANTIAGO,2028,13,2
NORTE DE SANTANDER,SARDINATA,2028,38,5
NORTE DE SANTANDER,SILOS,2028,23,3
NORTE DE SANTANDER,TEORAMA,2028,15,2
NORTE DE SANTANDER,TIBÚ,2028,54,7
NORTE DE SANTANDER,VILLA CARO,2028,15,2
NORTE DE SANTANDER,VILLA DEL ROSARIO,2028,23,3
PUTUMAYO,MOCOA,2028,40,5
PUTUMAYO,ORITO,2028,44,6
PUTUMAYO,PUERTO ASÍS,2028,40,5
PUTUMAYO,PUERTO CAICEDO,2028,23,3
PUTUMAYO,PUERTO GUZMÁN,2028,50,6
PUTUMAYO,PUERTO LEGUÍZAMO,2028,31,4
PUTUMAYO,SIBUNDOY,2028,7,1
PUTUMAYO,VALLE DEL GUAMUEZ,2028,31,4
PUTUMAYO,VILLAGARZÓN,2028,40,5
QUINDÍO,ARMENIA,2028,46,6
QUINDÍO,BUENAVISTA,2028,30,4
QUINDÍO,CALARCA,2028,45,6
QUINDÍO,CIRCASIA,2028,62,8
QUINDÍO,FILANDIA,2028,19,2
QUINDÍO,GÉNOVA,2028,11,1
QUINDÍO,LA TEBAIDA,2028,35,4
QUINDÍO,MONTENEGRO,2028,46,6
QUINDÍO,PIJAO,2028,11,1
QUINDÍO,QUIMBAYA,2028,27,3
QUINDÍO,SALENTO,2028,31,4
RISARALDA,APÍA,2028,19,2
RISARALDA,BELÉN DE UMBRÍA,2028,15,2
RISARALDA,DOSQUEBRADAS,2028,42,5
RISARALDA,GUÁTICA,2028,31,4
RISARALDA,LA CELIA,2028,11,1
RISARALDA,LA VIRGINIA,2028,15,2
RISARALDA,MARSELLA,2028,31,4
RISARALDA,MISTRATÓ,2028,27,3
RISARALDA,PEREIRA,2028,276,34
RISARALDA,PUEBLO RICO,2028,23,3
RISARALDA,QUINCHÍA,2028,38,5
RISARALDA,SANTA ROSA DE CABAL,2028,50,6
RISARALDA,SANTUARIO,2028,31,4
SANTANDER,AGUADA,2028,11,1
SANTANDER,ARATOCA,2028,33,4
SANTANDER,BARICHARA,2028,23,3
SANTANDER,BARRANCABERMEJA,2028,105,13
SANTANDER,BETULIA,2028,28,4
SANTANDER,BOLÍVAR,2028,24,3
SANTANDER,BUCARAMANGA,2028,35,4
SANTANDER,CALIFORNIA,2028,11,1
SANTANDER,CAPITANEJO,2028,15,2
SANTANDER,CARCASÍ,2028,15,2
SANTANDER,CEPITÁ,2028,7,1
SANTANDER,CERRITO,2028,23,3
SANTANDER,CHARALÁ,2028,15,2
SANTANDER,CHARTA,2028,15,2
SANTANDER,CHIMA,2028,11,1
SANTANDER,CHIPATÁ,2028,18,2
SANTANDER,CIMITARRA,2028,58,7
SANTANDER,CONFINES,2028,15,2
SANTANDER,CONTRATACIÓN,2028,19,2
SANTANDER,COROMORO,2028,15,2
SANTANDER,CURITÍ,2028,15,2
SANTANDER,EL CARMEN DE CHUCURÍ,2028,19,2
SANTANDER,EL GUACAMAYO,2028,7,1
SANTANDER,EL PLAYÓN,2028,31,4
SANTANDER,ENCINO,2028,11,1
SANTANDER,ENCISO,2028,23,3
SANTANDER,FLORIDABLANCA,2028,80,10
SANTANDER,FLORIÁN,2028,15,2
SANTANDER,GALÁN,2028,11,1
SANTANDER,GAMBITA,2028,7,1
SANTANDER,GIRÓN,2028,58,7
SANTANDER,GUACA,2028,11,1
SANTANDER,GUAPOTÁ,2028,3,0
SANTANDER,GUAVATÁ,2028,15,2
SANTANDER,GÜEPSA,2028,15,2
SANTANDER,HATO,2028,11,1
SANTANDER,JESÚS MARÍA,2028,11,1
SANTANDER,JORDÁN,2028,15,2
SANTANDER,LA BELLEZA,2028,15,2
SANTANDER,LANDÁZURI,2028,31,4
SANTANDER,LEBRIJA,2028,27,3
SANTANDER,LOS SANTOS,2028,19,2
SANTANDER,MACARAVITA,2028,11,1
SANTANDER,MATANZA,2028,23,3
SANTANDER,MOGOTES,2028,11,1
SANTANDER,MOLAGAVITA,2028,7,1
SANTANDER,MÁLAGA,2028,19,2
SANTANDER,OCAMONTE,2028,11,1
SANTANDER,OIBA,2028,19,2
SANTANDER,ONZAGA,2028,18,2
SANTANDER,PALMAR,2028,11,1
SANTANDER,PALMAS DEL SOCORRO,2028,11,1
SANTANDER,PIEDECUESTA,2028,109,14
SANTANDER,PINCHOTE,2028,19,2
SANTANDER,PUENTE NACIONAL,2028,38,5
SANTANDER,PUERTO PARRA,2028,23,3
SANTANDER,PUERTO WILCHES,2028,61,8
SANTANDER,PÁRAMO,2028,15,2
SANTANDER,SABANA DE TORRES,2028,50,6
SANTANDER,SAN BENITO,2028,23,3
SANTANDER,SAN GIL,2028,15,2
SANTANDER,SAN JOAQUÍN,2028,11,1
SANTANDER,SAN JOSÉ DE MIRANDA,2028,15,2
SANTANDER,SAN MIGUEL,2028,24,3
SANTANDER,SAN VICENTE DE CHUCURÍ,2028,19,2
SANTANDER,SANTA HELENA DEL OPÓN,2028,19,2
SANTANDER,SIMACOTA,2028,27,3
SANTANDER,SOCORRO,2028,18,2
SANTANDER,SUAITA,2028,38,5
SANTANDER,SUCRE,2028,34,4
SANTANDER,SURATÁ,2028,14,2
SANTANDER,TONA,2028,23,3
SANTANDER,VALLE DE SAN JOSÉ,2028,15,2
SANTANDER,VETAS,2028,11,1
SANTANDER,VÉLEZ,2028,35,4
SANTANDER,ZAPATOCA,2028,23,3
SUCRE,CAIMITO,2028,74,9
SUCRE,CHALÁN,2028,35,4
SUCRE,COLOSO,2028,53,7
SUCRE,COROZAL,2028,74,9
SUCRE,COVEÑAS,2028,38,5
SUCRE,EL ROBLE,2028,66,8
SUCRE,GALERAS,2028,38,5
SUCRE,GUARANDA,2028,38,5
SUCRE,LOS PALMITOS,2028,50,6
SUCRE,MAJAGUAL,2028,72,9
SUCRE,MORROA,2028,36,4
SUCRE,OVEJAS,2028,80,10
SUCRE,PALMITO,2028,59,7
SUCRE,SAMPUÉS,2028,27,3
SUCRE,SAN BENITO ABAD,2028,70,9
SUCRE,SAN JOSÉ DE TOLUVIEJO,2028,42,5
SUCRE,SAN JUAN DE BETULIA,2028,23,3
SUCRE,SAN LUIS DE SINCÉ,2028,44,6
SUCRE,SAN MARCOS,2028,124,16
SUCRE,SAN ONOFRE,2028,105,13
SUCRE,SANTIAGO DE TOLÚ,2028,28,4
SUCRE,SINCELEJO,2028,53,7
TOLIMA,ALPUJARRA,2028,7,1
TOLIMA,ALVARADO,2028,23,3
TOLIMA,AMBALEMA,2028,19,2
TOLIMA,ANZOÁTEGUI,2028,19,2
TOLIMA,ARMERO,2028,28,4
TOLIMA,ATACO,2028,20,2
TOLIMA,CAJAMARCA,2028,15,2
TOLIMA,CARMEN DE APICALÁ,2028,15,2
TOLIMA,CASABIANCA,2028,11,1
TOLIMA,CHAPARRAL,2028,16,2
TOLIMA,COELLO,2028,24,3
TOLIMA,COYAIMA,2028,20,2
TOLIMA,CUNDAY,2028,20,2
TOLIMA,DOLORES,2028,15,2
TOLIMA,ESPINAL,2028,27,3
TOLIMA,FALAN,2028,15,2
TOLIMA,FLANDES,2028,23,3
TOLIMA,FRESNO,2028,15,2
TOLIMA,GUAMO,2028,35,4
TOLIMA,HERVEO,2028,19,2
TOLIMA,HONDA,2028,15,2
TOLIMA,IBAGUÉ,2028,48,6
